data_id,country,crop,plant_start,plant_end,plant_range,harvest_start,harvest_end,harvest_range,temp_average,precip_average
980,Kansas,Barley,60,121,62,161,191,31,12.0471901543077,48.1607625673875
981,Michigan,Barley,105,141,37,207,243,37,6.69858331082682,65.5583583066584
982,Minnesota,Barley,106,156,51,207,267,61,4.1338449783496,46.1589259011286
983,Montana,Barley,97,152,56,216,271,56,5.86311575653343,30.9258382280307
984,Nebraska,Barley,79,108,30,199,211,13,8.67397003033276,42.4296010815861
985,Nevada,Barley,95,140,46,201,248,48,9.30049065417334,19.3847285922052
986,North Dakota,Barley,111,146,36,211,249,39,4.00136419659999,37.7658833984302
987,Oregon,Barley,244,135,257,186,244,59,8.63697073386436,35.8223373578898
988,South Dakota,Barley,96,140,45,193,232,40,6.70372047667888,38.9308403508734
989,Utah,Barley,79,130,52,196,244,49,7.40884603849844,35.0907785187552
990,Washington,Barley,60,140,81,196,258,63,8.87318313980669,35.618038392317
991,Wisconsin,Barley,95,135,41,196,244,49,6.31942414472181,65.9823533960637
992,Wyoming,Barley,74,148,75,210,264,55,5.88397443977814,23.896583955881
993,Arizona,Barley,314,32,84,135,182,48,20.8346886214432,20.3332860941721
994,California,Barley,258,120,228,135,227,93,13.8219411805926,36.2699771759988
995,Delaware,Barley,270,314,45,156,184,29,12.9558277072714,91.048620481584
996,Kansas,Barley,258,305,48,171,186,16,12.0471901543077,48.1607625673875
997,Kentucky,Barley,268,293,26,152,176,25,13.8376371099218,104.390319902882
998,Maryland,Barley,260,311,52,163,189,27,12.6442320394633,89.9918644626593
999,Nevada,Barley,248,293,46,191,237,47,9.30049065417334,19.3847285922052
1000,New Jersey,Barley,257,294,38,158,165,8,11.9272143790915,92.0838154429385
1001,North Carolina,Barley,268,335,68,145,206,62,14.6447715327372,97.2640031031012
1002,Oklahoma,Barley,255,325,71,157,191,35,15.5368686167066,63.4970881167972
1003,Pennsylvania,Barley,237,298,62,171,222,52,10.3620412957372,88.6456909700922
1004,South Carolina,Barley,280,349,70,145,199,55,16.2061577574035,105.235261918247
1005,Texas,Barley,253,335,83,140,182,43,17.8185118121834,59.7612706048239
1006,Virginia,Barley,253,329,77,150,196,47,13.5395209271613,89.0931606120927
1007,California,Pulses,91,182,92,213,319,107,15.808959004096,33.7820431309661
1008,Colorado,Pulses,135,182,48,237,288,52,9.2312602821181,34.0473008286492
1009,Idaho,Pulses,132,174,43,230,293,64,8.54464619211234,39.8804229466474
1010,Kansas,Pulses,130,182,53,237,283,47,10.8575155419378,37.4798981505662
1011,Michigan,Pulses,149,179,31,249,297,49,7.60344400916007,65.3990502401491
1012,Minnesota,Pulses,129,167,39,244,292,49,4.77796579538759,48.7286338261324
1013,Montana,Pulses,121,162,42,240,281,42,5.27556551929632,30.1334364059116
1014,Nebraska,Pulses,146,174,29,251,286,36,8.96491947295535,36.2593755164383
1015,New Mexico,Pulses,135,166,32,227,288,62,12.7256812610848,32.0618323842149
1016,New York,Pulses,152,191,40,244,288,45,8.06524528254294,70.0364377694157
1017,North Dakota,Pulses,135,159,25,245,288,44,4.16986304522473,38.052750397509
1018,Utah,Pulses,130,152,23,244,293,50,9.19499768632508,28.5260302314118
1019,Washington,Pulses,130,171,42,237,298,62,9.09857562847291,36.5841107375536
1020,Wyoming,Pulses,128,170,43,243,288,46,7.04071012826292,26.1258177231505
1021,Alabama,Maize,64,138,75,202,306,105,16.4320284837406,120.378806935786
1022,Arizona,Maize,74,152,79,244,335,92,17.7317183305912,23.6637564875149
1023,Arkansas,Maize,93,145,53,228,284,57,16.0224137553359,104.157360843193
1024,California,Maize,74,196,123,244,335,92,15.9235238242914,34.7159889935821
1025,Colorado,Maize,105,152,48,274,335,62,9.93931285812945,33.6577882407843
1026,Delaware,Maize,109,148,40,253,309,57,12.932094470066,90.9945376497246
1027,Florida,Maize,60,115,56,196,274,79,19.7470603707438,117.646375898153
1028,Georgia,Maize,60,125,66,206,283,78,18.2819308123411,105.837703499184
1029,Idaho,Maize,111,160,50,272,328,57,9.25703138217576,24.302894831128
1030,Illinois,Maize,112,148,37,267,323,57,10.7193209534652,80.2260142660207
1031,Indiana,Maize,115,161,47,263,344,82,10.6268444900413,84.3234797892583
1032,Iowa,Maize,112,154,43,260,321,62,8.62511364165709,68.805736104083607
1033,Kansas,Maize,100,145,46,248,314,67,12.3669229597953,54.5978667751459
1034,Kentucky,Maize,102,159,58,251,319,69,13.6457350116235,102.315640534764
1035,Louisiana,Maize,69,118,50,210,259,50,18.4354487066285,116.12350671884
1036,Maryland,Maize,110,158,49,252,321,70,12.8209714693319,90.3273332363015
1037,Michigan,Maize,121,151,31,276,337,62,8.41623694355324,69.4655592457078
1038,Minnesota,Maize,114,159,46,272,332,61,6.59663223092883,58.7561153002175
1039,Mississippi,Maize,86,162,77,224,295,72,17.1152659346883,116.139867371095
1040,Missouri,Maize,95,161,67,244,335,92,12.125735913617,82.6527437883015
1041,Montana,Maize,109,159,51,258,288,31,6.86945603997343,30.9247152519714
1042,Nebraska,Maize,111,152,42,264,335,72,9.8145078462224,54.4207304951489
1043,New Jersey,Maize,127,179,53,274,332,59,11.0598267690304,96.3711734394336
1044,New Mexico,Maize,105,140,36,268,324,57,12.7740524066932,32.9188340670096
1045,New York,Maize,115,156,42,283,335,53,7.86961545866225,77.2980448702267
1046,North Carolina,Maize,91,140,50,232,311,80,15.8473605373607,103.818809990768
1047,North Dakota,Maize,123,156,34,272,313,42,4.8963797243512,40.4387946971687
1048,Ohio,Maize,112,163,52,268,329,62,9.9553136036066,78.8899371791657
1049,Oklahoma,Maize,84,135,52,237,293,57,14.2740068369363,57.9323266779315
1050,Oregon,Maize,110,166,57,283,349,67,9.39641446076126,25.7806154816905
1051,Pennsylvania,Maize,120,166,47,268,344,77,10.0324913488557,88.6929152678808
1052,South Carolina,Maize,69,135,67,206,283,78,17.3156338233164,101.954449602334
1053,South Dakota,Maize,121,162,42,267,334,68,7.29369833031005,46.3699767879269
1054,Tennessee,Maize,95,152,58,244,314,71,14.5854690740182,110.668697191171
1055,Texas,Maize,59,135,77,197,305,109,17.4643515385323,59.0805988355882
1056,Utah,Maize,105,156,52,268,344,77,8.08855470735153,33.0441393123133
1057,Virginia,Maize,95,156,62,237,324,88,13.7504235490885,90.2537012705415
1058,Washington,Maize,105,156,52,278,335,58,9.98175094650645,19.7787946293594
1059,West Virginia,Maize,115,166,52,253,329,77,11.3464648568376,87.1936310864249
1060,Wisconsin,Maize,115,161,47,274,334,61,6.92845293834902,67.1940985676273
1061,Wyoming,Maize,112,161,50,267,339,73,7.89259708466313,28.5010403505193
1062,Alabama,Cotton,102,157,56,265,349,85,16.9974878395051,118.976012646622
1063,Arizona,Cotton,74,135,62,258,359,102,20.6192733414472,19.7156624653668
1064,Arkansas,Cotton,114,151,38,265,328,64,16.2232247655759,105.371143406872
1065,California,Cotton,91,135,45,274,319,46,16.5395791908147,20.5263406234925
1066,Florida,Cotton,91,166,76,258,335,78,19.0509303788314,124.823995823234
1067,Georgia,Cotton,110,156,47,263,349,87,18.4134249901147,103.34661793257
1068,Louisiana,Cotton,107,153,47,258,317,60,18.2630012330772,114.847491534889
1069,Mississippi,Cotton,104,160,57,258,321,64,17.1211866360415,114.964184776079
1070,Missouri,Cotton,115,152,38,263,324,62,14.9576709602712,101.162458892413
1071,New Mexico,Cotton,100,140,41,283,354,72,15.2828970300704,27.7211180202173
1072,North Carolina,Cotton,111,159,49,270,349,80,15.6394791695696,102.05646604753
1073,Oklahoma,Cotton,126,180,55,284,349,66,15.919362407093,55.041251544539
1074,South Carolina,Cotton,114,152,39,266,339,74,17.1518506098942,100.876165123944
1075,Tennessee,Cotton,115,156,42,263,329,67,15.2144666863932,109.549202633819
1076,Texas,Cotton,69,181,113,222,362,141,17.0438537956737,45.7772892612006
1077,Virginia,Cotton,100,140,41,273,344,72,14.8050411537427,95.24682077923
1078,North Dakota,Other,128,161,34,237,286,50,NA,NA
1079,Alaska,Oats,125,156,32,244,283,40,1.64318847301336,50.2345372087592
1080,California,Oats,51,150,100,227,274,48,15.0962713803557,34.8742307338156
1081,Colorado,Oats,74,145,72,191,273,83,7.64803467197398,31.5990645351294
1082,Idaho,Oats,90,153,64,202,272,71,6.7261442398623,45.6923545204207
1083,Illinois,Oats,84,128,45,195,223,29,9.6133757156553,77.7925612481722
1084,Indiana,Oats,91,130,40,191,222,32,9.97678858399234,80.2683400333501
1085,Iowa,Oats,83,137,55,184,221,38,8.68742038277885,70.811346884927
1086,Kansas,Oats,51,105,55,191,222,32,12.6513881853807,65.885752190865
1087,Maine,Oats,127,160,34,222,283,62,3.90247847019864,83.031452955219
1088,Michigan,Oats,105,141,37,207,243,37,7.29153070935099,67.0557929014144
1089,Minnesota,Oats,100,146,47,205,253,49,5.48365153476134,55.9421540271481
1090,Missouri,Oats,60,120,61,171,213,43,11.9155736233852,81.9366883734196
1091,Montana,Oats,100,154,55,218,269,52,5.89530092898094,31.4306779302462
1092,Nebraska,Oats,83,129,47,185,224,40,9.31856342257408,52.4717015048661
1093,New York,Oats,91,135,45,213,253,41,7.53148045588997,78.6191996779585
1094,North Dakota,Oats,112,148,37,214,253,40,4.6658044568709,35.8508084723296
1095,Ohio,Oats,93,144,52,197,234,38,9.61631508888255,80.1913000781454
1096,Oregon,Oats,258,105,213,191,244,54,9.62715323685312,68.4704726112332
1097,Pennsylvania,Oats,105,145,41,201,242,42,9.39792935670863,88.0816642361887
1098,South Dakota,Oats,94,141,48,191,232,42,7.14354419301626,42.1529989587368
1099,Utah,Oats,79,152,74,206,273,68,7.21076033411898,32.1956089657732
1100,Washington,Oats,64,110,47,196,253,58,8.85613762009006,46.0559862838037
1101,West Virginia,Oats,91,152,62,182,244,63,10.413864314381,91.2367836951973
1102,Wisconsin,Oats,91,145,55,201,248,48,6.54525239800723,66.255904958563
1103,Wyoming,Oats,87,152,66,210,269,60,6.7664822807324,26.8816967956071
1104,Arkansas,Oats,275,330,56,159,186,28,16.5882055349332,108.073452548756
1105,California,Oats,258,74,182,166,244,79,15.0962713803557,34.8742307338156
1106,Georgia,Oats,263,344,82,140,176,37,18.2385512606911,103.750616289698
1107,North Carolina,Oats,258,344,87,148,201,54,15.2729587004985,99.7848035968377
1108,Oklahoma,Oats,255,334,80,157,193,37,15.3678251809782,64.7882019046064
1109,South Carolina,Oats,266,349,84,145,184,40,17.1719630885004,102.688923522074
1110,Texas,Oats,253,355,103,138,206,69,18.450591746117,60.2946607875753
1111,Alabama,Groundnuts,106,157,52,247,305,59,18.5448931632239,116.914131445022
1112,Florida,Groundnuts,91,135,45,227,319,93,19.5934373159608,119.495246266472
1113,Georgia,Groundnuts,105,161,57,248,305,58,18.4653625570083,104.443683901009
1114,New Mexico,Groundnuts,130,152,23,274,314,41,14.6774804980523,35.1492070984287
1115,North Carolina,Groundnuts,118,153,36,267,318,52,15.2347648561142,99.4589918127628
1116,Oklahoma,Groundnuts,127,180,54,272,332,61,15.7831815016884,64.5570746802311
1117,South Carolina,Groundnuts,110,156,47,251,314,64,17.3326945911473,100.573212106933
1118,Texas,Groundnuts,127,199,73,250,354,105,17.1294186287482,47.937113116748
1119,Virginia,Groundnuts,110,145,36,258,309,52,14.7703596062751,95.3689278077682
1120,Washington,Pulses,91,140,50,196,258,63,NA,NA
1121,Arizona,Potatoes,349,46,63,105,182,78,21.2618594661837,18.8579950196298
1122,Delaware,Potatoes,95,125,31,185,258,74,12.8639167185515,90.8223321554775
1123,Florida,Potatoes,258,60,168,15,182,168,21.6847185070109,108.602915688112
1124,Idaho,Potatoes,104,160,57,244,300,57,6.75904334134423,26.9444872758502
1125,Maine,Potatoes,130,161,32,250,292,43,3.93098826244229,83.3794116129084
1126,Maryland,Potatoes,97,130,34,182,240,59,13.023005044506,91.2944229119443
1127,Massachusetts,Potatoes,118,152,35,217,292,76,8.42971812901731,93.5814352937196
1128,Michigan,Potatoes,114,158,45,204,296,93,7.60023428973595,68.2238019306259
1129,Minnesota,Potatoes,115,165,51,240,294,55,5.09011471797683,53.1513803033897
1130,Missouri,Potatoes,60,95,36,166,237,72,14.3891204013379,99.6409528026825
1131,Montana,Potatoes,117,162,46,260,301,42,5.64381573163926,35.5181220417442
1132,New Jersey,Potatoes,73,150,78,172,288,117,12.1584198561563,90.9772018769483
1133,New York,Potatoes,84,166,83,196,309,114,8.18704515501029,80.9604109119213
1134,North Carolina,Potatoes,63,118,56,160,219,60,15.8624141180421,104.244747465006
1135,North Dakota,Potatoes,125,152,28,243,285,43,3.69315515070567,38.6058785143802
1136,Ohio,Potatoes,108,155,48,211,298,88,9.44417359743116,77.9430605580082
1137,Oregon,Potatoes,74,135,62,196,319,124,9.38099514910118,30.2145826822154
1138,Pennsylvania,Potatoes,100,161,62,222,303,82,9.27709695583001,90.5157338046277
1139,Rhode Island,Potatoes,120,156,37,226,288,63,10.3878741101985,95.3683828519447
1140,Utah,Potatoes,115,171,57,237,303,67,7.86669691513557,26.8326061500025
1141,Washington,Potatoes,74,135,62,196,309,114,10.2668895892718,24.6213414856768
1142,Wisconsin,Potatoes,84,121,38,201,283,83,5.95996386260481,66.1751611073414
1143,Colorado,Potatoes,121,152,32,248,288,41,5.67819474697165,21.3101786354689
1144,New Mexico,Potatoes,110,130,21,244,293,50,12.7254055500566,32.0609736812974
1145,Colorado,Potatoes,100,145,46,213,283,71,NA,NA
1146,New Mexico,Potatoes,64,91,28,196,258,63,NA,NA
1147,Arkansas,Rice,97,153,57,238,298,61,16.0311780514918,105.0068321287
1148,California,Rice,121,156,36,258,305,48,15.9054563927296,47.6347846721256
1149,Louisiana,Rice,79,153,75,203,281,79,19.4296716394234,122.434414206728
1150,Mississippi,Rice,92,160,69,237,300,64,17.0174371160151,112.751486086593
1151,Missouri,Rice,105,161,57,253,305,53,14.465113304867,100.385630791568
1152,Texas,Rice,81,146,66,203,288,86,20.5874024153652,93.9080961507275
1153,Georgia,Rye,263,339,77,130,176,47,18.1765653807637,102.402443847483
1154,Indiana,Rye,253,303,51,171,206,36,10.3572791391875,83.128675947028
1155,Kansas,Rye,244,274,31,161,186,26,12.878807495956,54.2186042036939
1156,Maryland,Rye,262,321,60,165,206,42,12.6069173665046,89.267980963805
1157,Minnesota,Rye,235,282,48,196,241,46,5.25963313398641,56.3685953280863
1158,Nebraska,Rye,242,279,38,181,220,40,8.96200787861332,48.6421800978299
1159,New Jersey,Rye,244,318,75,188,219,32,11.5622838543609,94.4381530102015
1160,New York,Rye,244,298,55,186,201,16,8.0763066439097,81.9663482841156
1161,North Carolina,Rye,263,339,77,148,209,62,15.4706425453453,100.547225905956
1162,North Dakota,Rye,250,273,24,191,213,23,4.77168665792378,37.7250192992282
1163,Ohio,Rye,253,293,41,176,201,26,9.6413642979682,79.8894917246064
1164,Oklahoma,Rye,248,288,41,161,166,6,15.3244954399977,61.806310601631
1165,Pennsylvania,Rye,242,303,62,186,222,37,10.0614540871633,89.02384604954
1166,South Carolina,Rye,266,347,82,143,191,49,16.9305364621328,101.688636170293
1167,South Dakota,Rye,242,280,39,190,227,38,6.24692242417004,42.7951364321903
1168,Texas,Rye,244,319,76,135,182,48,16.3313941011948,50.753013363175
1169,Virginia,Rye,232,334,103,156,186,31,12.7609675226854,87.0975728794334
1170,Wisconsin,Rye,227,274,48,186,222,37,6.1792359849005,66.0546440060537
1171,Alabama,Sorghum,91,182,92,244,349,106,17.1149531318445,117.4660161801
1172,Arkansas,Sorghum,96,160,65,236,297,62,16.1129537305389,105.213665081461
1173,Colorado,Sorghum,130,182,53,268,329,62,11.2096600255191,32.096243858916
1174,Georgia,Sorghum,105,186,82,232,329,98,18.2335202604667,106.387820836494
1175,Illinois,Sorghum,140,181,42,270,321,52,12.5500812536435,87.2044620922382
1176,Kansas,Sorghum,130,186,57,258,334,77,12.5793094653095,57.6659726987966
1177,Kentucky,Sorghum,130,182,53,268,319,52,13.7703291903449,100.333025778771
1178,Louisiana,Sorghum,90,174,85,224,283,60,18.7790751788558,120.528998719785
1179,Mississippi,Sorghum,92,174,83,230,293,64,17.0029500902734,114.014892978585
1180,Missouri,Sorghum,115,182,68,253,329,77,13.0398364542211,89.567353349836
1181,Nebraska,Sorghum,131,170,40,262,321,60,10.6930233782425,59.3452108386104
1182,New Mexico,Sorghum,130,182,53,288,349,62,14.14249198306,34.6499864577993
1183,North Carolina,Sorghum,125,195,71,226,330,105,15.4097138820507,100.050500095367
1184,Oklahoma,Sorghum,120,186,67,264,340,77,14.1031911896736,53.5689430973913
1185,South Carolina,Sorghum,115,206,92,209,341,133,16.9049567917063,102.470707337247
1186,South Dakota,Sorghum,134,183,50,265,320,56,8.08512842762803,40.2190798918976
1187,Tennessee,Sorghum,105,176,72,244,305,62,15.2634326403351,109.155938753951
1188,Texas,Sorghum,62,186,125,186,330,145,18.7258554628985,56.7472561164781
1189,Alabama,Soybeans,120,184,65,271,342,72,16.1649787140725,121.407839587304
1190,Arkansas,Soybeans,124,188,65,268,333,66,16.1179651996759,105.352835128708
1191,Delaware,Soybeans,138,192,55,278,329,52,12.9161643140239,90.993733332237
1192,Florida,Soybeans,121,182,62,274,329,56,19.3109501104152,121.543015368355
1193,Georgia,Soybeans,125,186,62,274,349,76,17.9257422004578,103.011751661931
1194,Illinois,Soybeans,126,167,42,266,307,42,11.0233688782036,81.3167351155728
1195,Indiana,Soybeans,125,171,47,268,309,42,10.6529231309898,84.4292787795037
1196,Iowa,Soybeans,124,168,45,264,300,37,8.6494102867403,68.5922406604879
1197,Kansas,Soybeans,130,186,57,263,319,57,12.7973738211576,73.0284842367732
1198,Kentucky,Soybeans,130,186,57,274,322,49,13.6999094677245,102.207593622711
1199,Louisiana,Soybeans,125,186,62,258,324,67,18.8678988702462,120.022903900751
1200,Maryland,Soybeans,131,197,67,278,335,58,13.0529275353111,90.5738653605793
1201,Michigan,Soybeans,128,166,39,273,311,39,8.53148828406401,68.8844669627151
1202,Minnesota,Soybeans,126,174,49,268,303,36,6.35948750891114,56.5974300196379
1203,Mississippi,Soybeans,100,182,83,227,337,111,16.9338109772404,114.550152474802
1204,Missouri,Soybeans,125,191,67,268,329,62,12.3498953555233,84.3992360894843
1205,Nebraska,Soybeans,129,168,40,262,300,39,9.87712651300028,58.4358662056715
1206,New Jersey,Soybeans,150,195,46,274,334,61,11.6932180878909,93.8775761377637
1207,North Carolina,Soybeans,121,199,79,283,354,72,15.7629859816291,102.705965244226
1208,North Dakota,Soybeans,132,157,26,259,295,37,4.71661208586329,40.5787052602449
1209,Ohio,Soybeans,125,174,50,264,314,51,9.94567830131488,78.6714348676614
1210,Oklahoma,Soybeans,110,190,81,260,343,84,15.3571824527333,81.4216907411728
1211,Pennsylvania,Soybeans,130,186,57,278,334,57,10.2349397655191,88.8335416803959
1212,South Carolina,Soybeans,130,192,63,293,364,72,17.1351995555409,101.316972381856
1213,South Dakota,Soybeans,130,177,48,264,309,46,7.1210206743362,46.797336102561
1214,Tennessee,Soybeans,130,191,62,278,339,62,14.8518693213658,109.58704630678
1215,Texas,Soybeans,106,197,92,225,337,113,18.2276483263343,79.6030692948576
1216,Virginia,Soybeans,120,191,72,278,344,67,14.1529299991113,91.4397376249043
1217,Wisconsin,Soybeans,125,181,57,274,314,41,7.10645041938814,67.6120797656555
1218,California,Sugarbeets,227,303,77,91,227,137,18.9561238199273,15.4333795785518
1219,Colorado,Sugarbeets,84,125,42,278,314,37,9.58316551568412,33.0754295159119
1220,Idaho,Sugarbeets,83,125,43,258,314,57,8.23998135412135,23.7957249475553
1221,Michigan,Sugarbeets,115,133,19,279,309,31,7.7002002729882,64.9535155792755
1222,Minnesota,Sugarbeets,112,150,39,260,301,42,5.10068253112751,47.6452873152605
1223,Montana,Sugarbeets,99,136,38,267,306,40,6.65300912606441,30.5814457658253
1224,Nebraska,Sugarbeets,91,125,35,278,309,32,8.5583703992338709,35.0477298244578
1225,New Mexico,Sugarbeets,84,125,42,278,335,58,NA,NA
1226,North Dakota,Sugarbeets,112,136,25,261,293,33,4.21908949556868,39.3122765536701
1227,Ohio,Sugarbeets,105,150,46,268,324,57,9.5206930037771,73.374829910586
1228,Oregon,Sugarbeets,74,89,16,274,303,30,9.07535194231273,25.265624690891
1229,Texas,Sugarbeets,86,127,42,276,358,83,NA,NA
1230,Washington,Sugarbeets,74,97,24,258,311,54,11.0919820878219,18.1049960586725
1231,Wyoming,Sugarbeets,93,131,39,264,306,43,6.71906636943213,22.9772843979144
1232,Florida,Sugarcane,227,46,185,305,91,152,NA,NA
1233,Louisiana,Sugarcane,232,286,55,283,350,68,NA,NA
1234,Kansas,Sunflower,135,186,52,268,298,31,11.8839368924129,48.7221336470737
1235,North Dakota,Sunflower,135,164,30,274,311,38,4.34981373668605,37.7319076871107
1236,Georgia,Sweet.Potatoes,91,135,45,196,324,129,17.7927540911254,105.243345307381
1237,Louisiana,Sweet.Potatoes,125,195,71,216,328,113,18.5080468057362,119.366265384052
1238,Mississippi,Sweet.Potatoes,111,188,78,224,314,91,16.3259392107066,118.478685485343
1239,New Jersey,Sweet.Potatoes,121,151,31,257,318,62,11.909769339752,91.0343046328264
1240,North Carolina,Sweet.Potatoes,125,195,71,244,324,81,15.4980663753116,101.406131826891
1241,South Carolina,Sweet.Potatoes,101,186,86,232,342,111,17.2786703281898,104.77396639136
1242,Colorado,Wheat,84,145,62,206,278,73,NA,NA
1243,Idaho,Wheat,80,146,67,216,272,57,7.0683468922442,35.5081055605001
1244,Minnesota,Wheat,103,154,52,212,273,62,4.3957017747472,45.9324193103369
1245,Montana,Wheat,98,149,52,219,270,52,5.65961634420783,29.7174384748694
1246,Nevada,Wheat,95,140,46,201,248,48,8.89114608011774,19.6199883890077
1247,North Dakota,Wheat,109,147,39,216,257,42,4.41018927857796,36.8854920346018
1248,Oregon,Wheat,60,105,46,213,258,46,NA,NA
1249,South Dakota,Wheat,93,137,45,196,242,47,7.05405104580342,39.471065597803
1250,Utah,Wheat,79,121,43,196,248,53,NA,NA
1251,Washington,Wheat,60,135,76,201,258,58,NA,NA
1252,Wisconsin,Wheat,95,135,41,206,244,39,NA,NA
1253,Wyoming,Wheat,86,154,69,213,268,56,NA,NA
1254,Alabama,Wheat,275,346,72,121,182,62,16.7470945316417,120.026662544325
1255,Arizona,Wheat,314,32,84,135,182,48,21.6201795301875,15.6397985672006
1256,Arkansas,Wheat,276,331,56,159,186,28,16.1483809961549,105.381006735153
1257,California,Wheat,288,46,124,152,213,62,16.7768881886798,28.2703458531089
1258,Colorado,Wheat,237,283,47,176,222,47,9.85677968579855,32.5458621674255
1259,Delaware,Wheat,281,325,45,173,198,26,12.8859311474659,90.9676745618427
1260,Florida,Wheat,288,349,62,121,166,46,19.0663306316551,123.298451336261
1261,Georgia,Wheat,278,349,72,140,181,42,17.9158658824295,102.781226391243
1262,Idaho,Wheat,251,307,57,204,257,54,7.0683468922442,35.5081055605001
1263,Illinois,Wheat,272,310,39,173,201,29,12.1440981775994,84.7819329373584
1264,Indiana,Wheat,263,314,52,171,206,36,11.1539232863901,87.0034890255981
1265,Iowa,Wheat,249,303,55,175,219,45,9.60013254787864,72.0501700942071
1266,Kansas,Wheat,253,298,46,166,206,41,12.5292234558295,54.2242795657514
1267,Kentucky,Wheat,266,324,59,163,191,29,13.801764634037,103.794973638802
1268,Louisiana,Wheat,281,346,66,134,174,41,18.6455620540234,117.533636675577
1269,Maryland,Wheat,278,323,46,173,201,29,12.9900371557231,90.5062344117253
1270,Michigan,Wheat,256,302,47,195,216,22,8.26731168988476,68.0586862310984
1271,Minnesota,Wheat,233,280,48,199,248,50,NA,NA
1272,Mississippi,Wheat,267,344,78,148,188,41,17.0881688926464,114.443490202733
1273,Missouri,Wheat,263,324,62,166,201,36,12.9480874801406,88.5435213947473
1274,Montana,Wheat,250,296,47,209,251,43,5.65961634420783,29.7174384748694
1275,Nebraska,Wheat,242,279,38,177,220,44,9.72748131837416,43.0332496339451
1276,Nevada,Wheat,248,293,46,196,237,42,8.89114608011774,19.6199883890077
1277,New Jersey,Wheat,257,318,62,182,226,45,11.7248704300823,93.4313375982305
1278,New Mexico,Wheat,237,288,52,166,196,31,13.8982518289335,34.4768179603102
1279,New York,Wheat,253,305,53,196,217,22,8.11292092038494,72.1658585467927
1280,North Carolina,Wheat,263,354,92,149,206,58,15.6728206949972,102.367069015283
1281,North Dakota,Wheat,250,273,24,191,213,23,NA,NA
1282,Ohio,Wheat,267,306,40,182,216,35,9.79621105651996,77.6829289594256
1283,Oklahoma,Wheat,246,306,61,156,186,31,15.055515294147,59.5905220015458
1284,Oregon,Wheat,258,314,57,196,244,49,9.91477804258885,34.2901133562652
1285,Pennsylvania,Wheat,242,303,62,186,222,37,10.2662059509475,88.5915905198024
1286,South Carolina,Wheat,288,365,78,146,182,37,17.0953969109933,101.182374981078
1287,South Dakota,Wheat,244,280,37,187,224,38,7.05405104580342,39.471065597803
1288,Tennessee,Wheat,268,334,67,161,191,31,14.6955362096632,109.153097532825
1289,Texas,Wheat,243,337,95,145,188,44,16.2117436059858,51.5637307939055
1290,Utah,Wheat,232,293,62,191,237,47,8.25745298483964,33.3639241538953
1291,Virginia,Wheat,268,334,67,156,206,51,14.1134066149107,91.2683162075278
1292,Washington,Wheat,244,303,60,196,248,53,9.29574983791076,29.4187447477955
1293,West Virginia,Wheat,263,324,62,176,222,47,11.7818116164383,83.7130956374725
1294,Wisconsin,Wheat,248,278,31,196,232,37,7.0445412355796,65.9088518957632
1295,Wyoming,Wheat,235,275,41,194,246,53,7.7704995469305,31.3743167707849
1296,Andhra Pradesh,Rice,134,168,35,239,273,35,28.4411695229499,75.1693082762764
1297,Andhra Pradesh,Rice,162,203,42,309,336,28,26.1856864814013,99.7271640200675
1298,Andhra Pradesh,Rice,148,175,28,295,315,21,27.4604637268218,91.1927556094026
1299,Andhra Pradesh,Rice,148,182,35,260,287,28,27.2922448530786,66.686792067512
1300,Andhra Pradesh,Rice,183,231,49,337,364,28,27.7727400654667,51.9787053065707
1301,Andhra Pradesh,Rice,141,224,84,288,7,85,27.6286429529172,81.709714179569
1302,Andhra Pradesh,Rice,127,175,49,288,322,35,28.0683591965572,82.822783752187
1303,Andhra Pradesh,Millet,162,203,42,253,294,42,27.9158939533931,50.2356046084832
1304,Andhra Pradesh,Millet,141,189,49,239,280,42,28.9942564062841,81.6121161678265
1305,Andhra Pradesh,Millet,155,196,42,232,273,42,26.7706875210794,99.8386080641517
1306,Andhra Pradesh,Millet,127,182,56,218,273,56,28.2103261746759,63.7655498248944
1307,Andhra Pradesh,Sorghum,155,196,42,260,308,49,27.0384838370635,68.2953082864184
1308,Andhra Pradesh,Sorghum,183,210,28,295,329,35,27.915893954105,50.2356046135495
1309,Andhra Pradesh,Sorghum,162,189,28,253,273,21,28.4533703270961,65.3767310249447
1310,Andhra Pradesh,Sorghum,155,189,35,267,301,35,27.1209216234474,84.5763631476931
1311,Andhra Pradesh,Sorghum,295,329,35,36,70,35,28.9942564076141,81.6121161559627
1312,Andhra Pradesh,Sorghum,260,287,28,1,28,28,27.915893954105,50.2356046135495
1313,Andhra Pradesh,Groundnuts,176,224,49,288,336,49,27.1451622391079,73.9997654187718
1314,Andhra Pradesh,Groundnuts,176,231,56,281,336,56,27.4217598128939,49.4016980063774
1315,Andhra Pradesh,Groundnuts,162,203,42,274,322,49,27.6815151179323,83.1207055965037
1316,Andhra Pradesh,Groundnuts,113,168,56,218,273,56,26.5959914099567,96.0888011127038
1317,Andhra Pradesh,Groundnuts,309,357,49,57,105,49,NA,NA
1318,Andhra Pradesh,Groundnuts,253,280,28,351,21,36,NA,NA
1319,Andhra Pradesh,Cotton,183,238,56,15,63,49,27.9158939554503,50.2356046040491
1320,Andhra Pradesh,Cotton,155,224,70,316,28,78,28.317062893211,70.7059536548611
