Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
colv,2013,2013-06-11,north,sn5,85.0,10.0,10.0,105.0,rharned,
colv,2013,2013-06-18,north,sn1,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-18,north,sn3,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-18,north,sn4,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-18,north,sn5,0.0,60.0,60.0,120.0,rharned,
colv,2013,2013-06-18,north,sn8,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-18,south,ss1,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss10,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss2,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss3,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss4,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss5,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss8,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-18,south,ss9,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-06-25,south,ss1,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,south,ss10,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,south,ss3,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,south,ss4,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,south,ss5,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,south,ss8,0.0,0.0,100.0,100.0,jhixon,
colv,2013,2013-06-25,north,sn1,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-25,north,sn10,0.0,60.0,60.0,120.0,rharned,
colv,2013,2013-06-25,north,sn2,0.0,60.0,60.0,120.0,rharned,
colv,2013,2013-06-25,north,sn3,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-25,north,sn4,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-06-25,north,sn5,0.0,60.0,60.0,120.0,rharned,
colv,2013,2013-06-25,north,sn8,0.0,0.0,100.0,100.0,rharned,
colv,2013,2013-07-02,north,sn1,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-02,north,sn2,0.0,40.0,40.0,80.0,bwilkinson,
colv,2013,2013-07-02,north,sn3,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-02,north,sn4,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-02,north,sn8,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-02,south,ss1,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss10,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss2,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss3,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss4,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss5,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss6,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss7,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss8,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-02,south,ss9,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-09,south,ss1,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss10,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss2,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss3,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss4,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss5,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss6,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss7,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss8,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,south,ss9,0.0,0.0,100.0,100.0,bwilkinson,
colv,2013,2013-07-09,north,sn1,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-09,north,sn3,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-09,north,sn4,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-09,north,sn7,0.0,0.0,100.0,100.0,scarvey,
colv,2013,2013-07-09,north,sn8,0.0,0.0,100.0,100.0,scarvey,
eaba,2013,2013-06-09,eabap1,sno05,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-09,eabap1,sno06,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-09,eabap1,sno01,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-09,eabap1,sno02,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-09,eabap1,sno03,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-09,eabap1,sno04,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-10,eabap1,sno09,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-10,eabap1,sno07,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-10,eabap1,sno08,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-11,eabap1,sno01,95.0,0.0,5.0,100.0,egirard,
eaba,2013,2013-06-11,eabap1,sno02,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-11,eabap1,sno04,98.0,0.0,2.0,100.0,egirard,
eaba,2013,2013-06-11,eabap1,sno06,100.0,0.0,0.0,100.0,sjeswiet,
eaba,2013,2013-06-11,eabap1,sno07,100.0,0.0,0.0,100.0,sjeswiet,
eaba,2013,2013-06-11,eabap1,sno08,100.0,0.0,0.0,100.0,sjeswiet,
eaba,2013,2013-06-11,eabap1,sno10,50.0,35.0,35.0,120.0,sjeswiet,
eaba,2013,2013-06-13,eabap1,sno03,93.0,2.0,2.0,97.0,egirard,
eaba,2013,2013-06-13,eabap1,sno04,98.0,0.0,2.0,100.0,egirard,
eaba,2013,2013-06-13,eabap1,sno06,100.0,0.0,0.0,100.0,egirard,
eaba,2013,2013-06-14,eabap1,sno01,65.0,15.0,15.0,95.0,akataluk,
eaba,2013,2013-06-14,eabap1,sno09,65.0,15.0,15.0,95.0,akataluk,
eaba,2013,2013-06-15,eabap1,sno01,0.0,50.0,50.0,100.0,akataluk,
eaba,2013,2013-06-15,eabap1,sno02,95.0,2.0,2.0,99.0,akataluk,
eaba,2013,2013-06-15,eabap1,sno04,50.0,30.0,30.0,110.0,akataluk,
eaba,2013,2013-06-15,eabap1,sno09,60.0,10.0,10.0,80.0,akataluk,
eaba,2013,2013-06-15,eabap1,sno06,99.0,0.0,1.0,100.0,sjeswiet,
eaba,2013,2013-06-16,eabap1,sno03,5.0,40.0,40.0,85.0,sjeswiet,
eaba,2013,2013-06-16,eabap1,sno04,2.0,55.0,55.0,112.0,sjeswiet,
eaba,2012,2012-06-09,ebmainp1,10,25.0,0.0,0.0,25.0,kaward,
eaba,2012,2012-06-09,ebmainp1,2,95.0,0.0,5.0,100.0,mmccloskey,
eaba,2012,2012-06-09,ebmainp1,7,90.0,8.0,8.0,106.0,nmanintveld,
eaba,2012,2012-06-09,ebmainp1,8,98.0,0.0,2.0,100.0,nmanintveld,
eaba,2012,2012-06-10,ebmainp1,7,98.0,0.0,2.0,100.0,nmanintveld,
eaba,2012,2012-06-10,ebmainp1,8,90.0,8.0,8.0,106.0,nmanintveld,
eaba,2012,2012-06-11,ebmainp1,10,50.0,0.0,0.0,50.0,kaward,
eaba,2012,2012-06-11,ebmainp1,2,80.0,17.0,17.0,114.0,mmccloskey,
eaba,2012,2012-06-11,ebmainp1,3,70.0,15.0,15.0,100.0,mmccloskey,
eaba,2012,2012-06-11,ebmainp1,4,60.0,15.0,15.0,90.0,mmccloskey,
eaba,2012,2012-06-11,ebmainp1,5,90.0,5.0,5.0,100.0,mmccloskey,
eaba,2012,2012-06-11,ebmainp1,7,65.0,20.0,20.0,105.0,nmanintveld,
eaba,2012,2012-06-11,ebmainp1,8,95.0,3.0,3.0,101.0,nmanintveld,
eaba,2012,2012-06-14,ebmainp1,4,60.0,25.0,25.0,110.0,aprimeau,
eaba,2012,2012-06-14,ebmainp1,5,70.0,15.0,15.0,100.0,aprimeau,
eaba,2012,2012-06-14,ebmainp1,6,8.0,55.0,55.0,118.0,mmccloskey,
eaba,2012,2012-06-14,ebmainp1,10,50.0,0.0,0.0,50.0,nmanintveld,
eaba,2012,2012-06-14,ebmainp1,8,85.0,9.0,9.0,103.0,nmanintveld,
eaba,2012,2012-06-17,ebmainp1,4,15.0,35.0,35.0,85.0,aprimeau,
eaba,2012,2012-06-17,ebmainp1,5,30.0,40.0,40.0,110.0,aprimeau,
eaba,2012,2012-06-17,ebmainp1,10,55.0,0.0,0.0,55.0,nmanintveld,
eaba,2012,2012-06-17,ebmainp1,1,15.0,35.0,35.0,85.0,nmanintveld,
eaba,2012,2012-06-23,ebmainp1,1,0.0,40.0,40.0,80.0,aprimeau,
eaba,2012,2012-06-23,ebmainp1,6,0.0,60.0,60.0,120.0,mmccloskey,
eaba,2012,2012-06-23,ebmainp1,7,0.0,50.0,50.0,100.0,mmccloskey,
eaba,2012,2012-06-23,ebmainp1,8,30.0,40.0,40.0,110.0,mmccloskey,
eaba,2012,2012-06-30,ebmainp1,6,0.0,50.0,50.0,100.0,aprimeau,
eaba,2012,2012-07-08,ebmainp1,9,0.0,40.0,40.0,80.0,kaward,
eaba,2012,2012-07-08,ebmainp1,1,0.0,60.0,60.0,120.0,mmccloskey,
eaba,2012,2012-07-08,ebmainp1,3,0.0,50.0,50.0,100.0,mmccloskey,
eaba,2012,2012-07-08,ebmainp1,4,0.0,60.0,60.0,120.0,mmccloskey,
eaba,2012,2012-07-08,ebmainp1,5,0.0,40.0,40.0,80.0,mmccloskey,
eaba,2012,2012-07-14,ebmainp1,1,0.0,60.0,60.0,120.0,nmanintveld,
eaba,2012,2012-07-14,ebmainp1,9,0.0,40.0,40.0,80.0,nmanintveld,
eaba,2012,2012-07-21,ebmainp1,7,0.0,0.0,100.0,100.0,kaward,
eaba,2012,2012-07-21,ebmainp1,9,0.0,40.0,40.0,80.0,kaward,
eaba,2012,2012-07-21,ebmainp1,3,0.0,60.0,60.0,120.0,nmanintveld,
ikpi,2013,2013-06-07,3,1,0.0,55.0,55.0,110.0,acook,
ikpi,2013,2013-06-07,3,11,30.0,40.0,40.0,110.0,acook,
ikpi,2013,2013-06-07,3,2,0.0,40.0,40.0,80.0,acook,
ikpi,2013,2013-06-07,3,23,5.0,0.0,95.0,100.0,acook,
ikpi,2013,2013-06-07,3,24,20.0,0.0,80.0,100.0,acook,
ikpi,2013,2013-06-07,3,25,10.0,35.0,35.0,80.0,acook,
ikpi,2013,2013-06-07,3,26,10.0,0.0,90.0,100.0,acook,
ikpi,2013,2013-06-07,3,27,40.0,40.0,40.0,120.0,acook,
ikpi,2013,2013-06-07,3,28,5.0,0.0,95.0,100.0,acook,
ikpi,2013,2013-06-07,3,3,5.0,45.0,45.0,95.0,acook,
ikpi,2013,2013-06-07,3,30,25.0,0.0,75.0,100.0,acook,
ikpi,2013,2013-06-07,3,32,15.0,45.0,45.0,105.0,acook,
ikpi,2013,2013-06-07,3,33,5.0,0.0,95.0,100.0,acook,
ikpi,2013,2013-06-07,3,35,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-07,3,36,0.0,60.0,60.0,120.0,acook,
ikpi,2013,2013-06-07,3,37,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-07,3,39,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-07,3,5,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-06-07,3,9,25.0,40.0,40.0,105.0,acook,
ikpi,2013,2013-06-08,1,17,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,18,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,20,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,28,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,29,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,34,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,36,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,37,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,38,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-06-08,1,39,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-06-08,2,13,0.0,45.0,45.0,90.0,acook,
ikpi,2013,2013-06-08,2,14,0.0,55.0,55.0,110.0,acook,
ikpi,2013,2013-06-08,2,15,0.0,55.0,55.0,110.0,acook,
ikpi,2013,2013-06-08,2,16,0.0,60.0,60.0,120.0,acook,
ikpi,2013,2013-06-08,2,17,0.0,55.0,55.0,110.0,acook,
ikpi,2013,2013-06-08,2,19,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-06-08,2,20,0.0,55.0,55.0,110.0,acook,
ikpi,2013,2013-06-08,2,21,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-06-08,2,22,0.0,60.0,60.0,120.0,acook,
ikpi,2013,2013-06-08,2,29,0.0,40.0,40.0,80.0,acook,
ikpi,2013,2013-06-08,2,5,0.0,60.0,60.0,120.0,acook,
ikpi,2013,2013-06-08,2,6,0.0,60.0,60.0,120.0,acook,
ikpi,2013,2013-06-19,1,11,0.0,50.0,50.0,100.0,epayne,
ikpi,2013,2013-06-19,1,15,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,16,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,17,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,18,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,19,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,20,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,22,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,25,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,26,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,27,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,28,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,29,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,30,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,31,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,32,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,33,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,34,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,36,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,37,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,38,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,40,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,1,7,0.0,50.0,50.0,100.0,epayne,
ikpi,2013,2013-06-19,1,9,0.0,50.0,50.0,100.0,epayne,
ikpi,2013,2013-06-19,2,10,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,12,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,16,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,2,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,25,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,26,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,28,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,32,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,34,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,36,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,37,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,40,0.0,50.0,50.0,100.0,epayne,
ikpi,2013,2013-06-19,2,5,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,7,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,8,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,2,9,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,10,0.0,50.0,50.0,100.0,epayne,
ikpi,2013,2013-06-19,3,13,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,21,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,22,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,23,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,24,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,25,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,26,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,27,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,28,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,29,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,30,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,31,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,32,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,33,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,34,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,35,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,36,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,37,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,38,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,39,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-19,3,4,0.0,40.0,40.0,80.0,epayne,
ikpi,2013,2013-06-19,3,40,0.0,0.0,100.0,100.0,epayne,
ikpi,2013,2013-06-30,1,1,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-06-30,1,13,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,14,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,15,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,16,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,17,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,18,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,19,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,2,0.0,40.0,40.0,80.0,ojames,
ikpi,2013,2013-06-30,1,20,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,21,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,22,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,25,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,26,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,27,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,28,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,29,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,3,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-06-30,1,30,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,31,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,32,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,33,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,34,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,35,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,36,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,37,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,38,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,40,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,1,5,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-06-30,1,6,0.0,40.0,40.0,80.0,ojames,
ikpi,2013,2013-06-30,1,8,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-06-30,1,9,0.0,50.0,50.0,100.0,ojames,
ikpi,2013,2013-06-30,2,10,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,12,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,15,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,16,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,2,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,21,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,23,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,24,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,25,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,26,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,28,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,32,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,34,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,36,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,37,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,4,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,40,0.0,50.0,50.0,100.0,ojames,
ikpi,2013,2013-06-30,2,5,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,7,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,8,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,2,9,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,10,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-06-30,3,15,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,18,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,21,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,22,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,23,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,24,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,25,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,26,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,27,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,28,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,29,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,30,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,31,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,32,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,33,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,34,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,35,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,36,0.0,0.0,100.0,100.0,ojames,Not done do to bear detection
ikpi,2013,2013-06-30,3,37,0.0,0.0,100.0,100.0,ojames,Not done do to bear detection
ikpi,2013,2013-06-30,3,38,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,39,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,4,0.0,40.0,40.0,80.0,ojames,
ikpi,2013,2013-06-30,3,40,0.0,0.0,100.0,100.0,ojames,
ikpi,2013,2013-06-30,3,6,0.0,60.0,60.0,120.0,ojames,
ikpi,2013,2013-07-06,1,15,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,16,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,17,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,18,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,19,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,2,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-07-06,1,20,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,21,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,22,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,23,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,24,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,25,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,26,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,27,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,28,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,29,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,30,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,31,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,32,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,33,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,34,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,35,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,36,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,37,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,38,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,39,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,40,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,1,6,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-07-06,1,9,0.0,50.0,50.0,100.0,acook,
ikpi,2013,2013-07-06,3,15,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,3,18,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,3,21,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,3,22,0.0,0.0,100.0,100.0,acook,
ikpi,2013,2013-07-06,3,23,0.0,0.0,100.0,100.0,acook,
