Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
lkri,2012,2012-06-11,1,NAl1,4.23,0,95.77,100,msoloviev,NA
lkri,2012,2012-06-13,1,NAl1,1.65,0,98.35,100,msoloviev,NA
lkri,2012,2012-06-14,1,NAl1,0,0,100,100,msoloviev,NA
lkri,2012,2012-06-07,1,NAl1,8,0,92,100,msoloviev,NA
lkri,2013,2013-05-28,1,NAl1,100,0,0,100,msoloviev,NA
lkri,2013,2013-06-02,1,NAl1,46,0,54,100,msoloviev,NA
lkri,2013,2013-06-03,1,NAl1,16.4,0,83.6,100,msoloviev,NA
lkri,2013,2013-06-06,1,NAl1,6,0,94,100,msoloviev,NA
lkri,2013,2013-06-11,1,NAl1,0,0,100,100,msoloviev,NA
made,2011,2011-06-06,taglu,b8,0,50,50,100,lpirie,NA
made,2011,2011-06-06,taglu,d5,0,60,60,120,lpirie,NA
made,2011,2011-06-06,taglu,e8,0,55,55,110,lpirie,NA
made,2011,2011-06-06,taglu,h7,0,45,45,90,lpirie,NA
made,2011,2011-06-06,taglu,i10,0,60,60,120,lpirie,NA
made,2011,2011-06-06,taglu,l7,0,55,55,110,lpirie,NA
made,2011,2011-06-06,fish b,g18,0,60,60,120,sskinner,NA
made,2011,2011-06-07,fish a,c16,0,40,40,80,knuyaviak,NA
made,2011,2011-06-07,fish a,g10,0,40,40,80,knuyaviak,NA
made,2011,2011-06-07,fish a,g6,0,50,50,100,knuyaviak,NA
made,2011,2011-06-10,nig lo,d21,0,40,40,80,sskinner/lpirie,NA
made,2011,2011-06-10,nig lo,e7,0,40,40,80,sskinner/lpirie,NA
made,2011,2011-06-12,nig up,a5,0,0,100,100,lpirie,NA
made,2011,2011-06-12,nig up,b11,0,0,100,100,lpirie,NA
made,2011,2011-06-12,nig up,b14,0,0,100,100,lpirie,NA
made,2011,2011-06-12,nig up,c3,0,0,100,100,lpirie,NA
made,2011,2011-06-12,nig up,c9,0,0,100,100,lpirie,NA
made,2011,2011-06-12,nig up,d13,0,0,100,100,lpirie,NA
made,2011,2011-06-14,fish b,a11,0,55,55,110,knuyaviak,NA
made,2011,2011-06-14,fish b,a18,0,60,60,120,knuyaviak,NA
made,2011,2011-06-14,fish b,d11,0,60,60,120,knuyaviak,NA
made,2011,2011-06-14,fish b,d15,0,55,55,110,knuyaviak,NA
made,2011,2011-06-14,fish b,e20,0,50,50,100,knuyaviak,NA
made,2011,2011-06-14,fish b,f8,0,45,45,90,knuyaviak,NA
made,2011,2011-06-14,fish b,g18,0,40,40,80,knuyaviak,NA
made,2011,2011-06-15,taglu,e10,0,55,55,110,knuyaviak,NA
made,2011,2011-06-15,taglu,e8,0,45,45,90,knuyaviak,NA
made,2011,2011-06-15,taglu,f3,0,40,40,80,knuyaviak,NA
made,2011,2011-06-15,taglu,h6,0,40,40,80,knuyaviak,NA
made,2011,2011-06-15,taglu,h9,0,45,45,90,knuyaviak,NA
made,2011,2011-06-15,taglu,k7,0,50,50,100,knuyaviak,NA
made,2011,2011-06-15,taglu,k9,0,55,55,110,knuyaviak,NA
made,2011,2011-06-15,fish a,d11,0,55,55,110,mmichaud,NA
made,2011,2011-06-15,fish a,g10,0,55,55,110,mmichaud,NA
made,2011,2011-06-15,fish a,h17,0,40,40,80,mmichaud,NA
made,2011,2011-06-20,nig lo,b14,0,60,60,120,lpirie,NA
made,2011,2011-06-20,nig lo,d21,0,60,60,120,lpirie,NA
made,2011,2011-06-20,nig lo,e7,0,40,40,80,lpirie,NA
made,2011,2011-06-21,fish b,d2,0,45,45,90,knuyaviak,NA
made,2011,2011-06-21,fish b,e20,0,45,45,90,knuyaviak,NA
made,2011,2011-06-21,fish b,f8,0,45,45,90,knuyaviak,NA
made,2011,2011-06-21,fish b,g13,0,40,40,80,knuyaviak,NA
made,2011,2011-06-21,fish b,g18,0,40,40,80,knuyaviak,NA
made,2011,2011-07-04,fish b,a11,0,0,100,100,mmichaud,NA
made,2011,2011-07-04,fish b,c6,0,0,100,100,mmichaud,NA
made,2011,2011-07-04,fish b,d2,0,0,100,100,mmichaud,NA
made,2011,2011-07-04,fish b,g18,0,55,55,110,mmichaud,NA
made,2012,2012-06-05,fishb,c6,0,45,45,90,"asmith, kbeckmann",NA
made,2012,2012-06-05,fishb,d2,0,45,45,90,"asmith, kbeckmann",NA
made,2012,2012-06-05,taglu,b2,0,60,60,120,"lpirie, fsmith",NA
made,2012,2012-06-05,taglu,i10,0,40,40,80,"lpirie, fsmith",NA
made,2012,2012-06-05,taglu,l10,0,45,45,90,"lpirie, fsmith",NA
made,2012,2012-06-13,fisha,a12,0,55,55,110,asmith,NA
made,2012,2012-06-13,fisha,c16,0,50,50,100,asmith,NA
made,2012,2012-06-13,fisha,d11,0,55,55,110,asmith,NA
made,2012,2012-06-13,fisha,f14,0,40,40,80,asmith,NA
made,2012,2012-06-13,fisha,g6,0,45,45,90,asmith,NA
made,2012,2012-06-13,taglu,b2,0,55,55,110,"fsmith, asmith, jpanipak",NA
made,2012,2012-06-13,taglu,b8,0,55,55,110,"fsmith, asmith, jpanipak",NA
made,2012,2012-06-13,taglu,f3,0,60,60,120,"fsmith, asmith, jpanipak",NA
made,2012,2012-06-13,taglu,l7,0,55,55,110,"fsmith, asmith, jpanipak",NA
made,2012,2012-06-13,fishb,e20,0,40,40,80,"fsmith, kbeckmann, jpanipak",NA
made,2012,2012-06-19,fisha,h17,0,60,60,120,asmith,NA
made,2012,2012-06-19,fishb,a11,0,0,100,100,"asmith, fsmith",NA
made,2012,2012-06-19,fishb,a18,0,0,100,100,"asmith, fsmith",NA
made,2012,2012-06-19,fishb,c6,0,0,100,100,"asmith, fsmith",NA
made,2012,2012-06-19,fishb,g18,0,40,40,80,"asmith, fsmith",NA
made,2012,2012-06-19,taglu,f3,0,55,55,110,"kbeckmann, jpanipak",NA
made,2012,2012-06-19,taglu,h7,0,60,60,120,"kbeckmann, jpanipak",NA
made,2012,2012-06-27,fisha,a12,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,a11,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,a18,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,c6,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,d2,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,f8,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,g13,0,0,100,100,asmith,NA
made,2012,2012-06-27,fishb,g18,0,45,45,90,asmith,NA
made,2012,2012-06-27,taglu,e8,0,40,40,80,"kbeckmann, jpanipak",NA
made,2012,2012-06-27,taglu,f3,0,45,45,90,"kbeckmann, jpanipak",NA
made,2012,2012-07-03,fisha,g10,0,55,55,110,asmith,NA
made,2012,2012-07-03,taglu,b2,0,0,100,100,"asmith, kbeckmann",NA
made,2012,2012-07-03,taglu,b8,0,0,100,100,"asmith, kbeckmann",NA
made,2012,2012-07-03,taglu,e11,0,0,100,100,"asmith, kbeckmann",NA
made,2012,2012-07-03,taglu,l7,0,0,100,100,"asmith, kbeckmann",NA
made,2012,2012-07-03,fishb,a11,0,0,100,100,kbeckmann,NA
made,2012,2012-07-03,fishb,a18,0,0,100,100,kbeckmann,NA
made,2012,2012-07-03,fishb,c6,0,0,100,100,kbeckmann,NA
made,2012,2012-07-03,fishb,d2,0,0,100,100,kbeckmann,NA
made,2012,2012-07-03,fishb,f8,0,0,100,100,kbeckmann,NA
made,2013,2013-06-09,fishb,c6,0,40,40,80,gmccune,NA
made,2013,2013-06-09,fisha,a12,0,40,40,80,kbeckmann,NA
made,2013,2013-06-11,taglu,b2,0,0,100,100,fsmith,NA
made,2013,2013-06-11,taglu,f3,0,0,100,100,fsmith,NA
made,2013,2013-06-11,taglu,i10,0,40,40,80,fsmith,NA
made,2013,2013-06-16,taglu,b8,0,60,60,120,abuckley,NA
made,2013,2013-06-16,taglu,f3,0,60,60,120,abuckley,NA
made,2013,2013-06-16,taglu,j10,0,60,60,120,abuckley,NA
made,2013,2013-06-16,fisha,a1,0,60,60,120,gmccune,NA
made,2013,2013-06-16,fisha,e3,0,0,100,100,gmccune,NA
made,2013,2013-06-16,fisha,f14,0,45,45,90,gmccune,NA
made,2013,2013-06-16,fishb,f8,0,60,60,120,kbeckmann,NA
made,2013,2013-06-16,fishb,g18,0,60,60,120,kbeckmann,NA
made,2013,2013-06-23,fisha,d11,0,60,60,120,gmccune,NA
made,2013,2013-06-23,fisha,f14,0,55,55,110,gmccune,NA
made,2013,2013-06-23,fisha,g10,0,55,55,110,gmccune,NA
made,2013,2013-06-23,fisha,g6,0,60,60,120,gmccune,NA
made,2013,2013-06-23,taglu,d5,0,60,60,120,kbeckmann,NA
made,2013,2013-06-30,fishb,a11,0,0,100,100,abuckley,NA
made,2013,2013-06-30,fishb,d15,0,0,100,100,abuckley,NA
made,2013,2013-06-30,taglu,l10,0,60,60,120,fsmith,NA
made,2013,2013-06-30,fisha,g10,0,60,60,120,kbeckmann,NA
made,2013,2013-07-07,fishb,a11,0,0,100,100,abuckley,NA
made,2013,2013-07-07,fishb,d15,0,0,100,100,abuckley,NA
made,2013,2013-07-07,taglu,l7,0,0,100,100,kbeckmann,NA
nome,2011,2011-02-07,central,11SN05,0,60,60,120,ekwon,NA
nome,2011,2011-02-07,central,11SN06,0,45,45,90,ekwon,NA
nome,2011,2011-02-07,central,11SN08,0,40,40,80,ekwon,NA
nome,2011,2011-05-22,central,11SN11,10,40,40,90,eescajeda,NA
nome,2011,2011-05-22,east,11SN15,0,50,50,100,eescajeda,NA
nome,2011,2011-05-22,east,11SN16,50,20,20,90,eescajeda,NA
nome,2011,2011-05-22,east,11SN20,80,10,10,100,eescajeda,NA
nome,2011,2011-05-25,central,11SN05,0,40,40,80,bksandercock,NA
nome,2011,2011-05-25,central,11SN06,0,40,40,80,bksandercock,NA
nome,2011,2011-05-25,east,11SN16,40,30,30,100,bksandercock,NA
nome,2011,2011-05-25,east,11SN17,10,0,90,100,bksandercock,NA
nome,2011,2011-05-25,east,11SN20,80,5,5,90,bksandercock,NA
nome,2011,2011-05-25,west,11SN02,0,50,50,100,bksandercock,NA
nome,2011,2011-05-27,central,11SN11,0,50,50,100,bksandercock,NA
nome,2011,2011-05-30,central,11SN11,0,60,60,120,eescajeda,NA
nome,2011,2011-05-30,east,11SN12,0,50,50,100,eescajeda,NA
nome,2011,2011-05-30,east,11SN15,0,0,100,100,eescajeda,NA
nome,2011,2011-05-30,central,11SN05,0,55,55,110,ekwon,NA
nome,2011,2011-05-30,central,11SN06,0,60,60,120,ekwon,NA
nome,2011,2011-06-01,central,11SN05,0,50,50,100,ekwon,NA
nome,2011,2011-06-01,east,11SN13,0,55,55,110,ekwon,NA
nome,2011,2011-06-01,east,11SN18,0,50,50,100,ekwon,NA
nome,2011,2011-06-01,west,11SN02,0,50,50,100,ekwon,NA
nome,2011,2011-06-03,central,11SN05,0,40,40,80,ekwon,NA
nome,2011,2011-06-03,east,11SN13,0,50,50,100,ekwon,NA
nome,2011,2011-06-03,east,11SN18,0,50,50,100,ekwon,NA
nome,2011,2011-06-03,west,11SN02,0,45,45,90,ekwon,NA
nome,2011,2011-06-12,central,11SN08,0,50,50,100,ekwon,NA
nome,2011,2011-06-12,east,11SN13,0,40,40,80,ekwon,NA
nome,2011,2011-06-12,east,11SN19,0,40,40,80,ekwon,NA
nome,2011,2011-06-12,west,11SN02,0,60,60,120,ekwon,NA
nome,2011,2011-06-22,east,11SN13,0,50,50,100,ekwon,NA
nome,2011,2011-06-22,east,11SN15,0,0,100,100,ekwon,NA
nome,2011,2011-06-22,east,11SN17,0,0,100,100,ekwon,NA
nome,2011,2011-06-22,east,11SN19,0,50,50,100,ekwon,NA
nome,2011,2011-06-22,west,11SN01,0,0,100,100,ekwon,NA
nome,2011,2011-06-22,west,11SN04,0,0,100,100,ekwon,NA
nome,2011,2011-06-30,east,11SN13,0,50,50,100,ekwon,NA
nome,2011,2011-06-30,east,11SN18,0,60,60,120,ekwon,NA
nome,2011,2011-06-30,east,11SN19,0,50,50,100,ekwon,NA
nome,2011,2011-07-20,central,11SN05,0,60,60,120,ekwon,NA
nome,2011,2011-07-20,central,11SN08,0,50,50,100,ekwon,NA
nome,2011,2011-07-20,east,11SN18,0,60,60,120,ekwon,NA
nome,2011,2011-07-20,east,11SN19,0,50,50,100,ekwon,NA
nome,2011,2011-09-07,central,11SN08,0,55,55,110,ekwon,NA
nome,2011,2011-09-07,east,11SN18,0,40,40,80,ekwon,NA
nome,2012,2012-05-17,central,11SN05,100,0,0,100,ekwon,NA
nome,2012,2012-05-17,central,11SN06,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,central,11SN07,80,0,20,100,ekwon,NA
nome,2012,2012-05-17,central,11SN08,85,10,10,105,ekwon,NA
nome,2012,2012-05-17,central,11SN09,80,0,20,100,ekwon,NA
nome,2012,2012-05-17,central,11SN10,85,0,15,100,ekwon,NA
nome,2012,2012-05-17,central,11SN11,100,0,0,100,ekwon,NA
nome,2012,2012-05-17,east,11SN12,90,5,5,100,ekwon,NA
nome,2012,2012-05-17,east,11SN13,95,0,0,95,ekwon,NA
nome,2012,2012-05-17,east,11SN14,60,0,40,100,ekwon,NA
nome,2012,2012-05-17,east,11SN15,90,0,10,100,ekwon,NA
nome,2012,2012-05-17,east,11SN16,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,east,11SN17,0,50,50,100,ekwon,NA
nome,2012,2012-05-17,east,11SN18,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,east,11SN19,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,east,11SN20,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,west,11SN01,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,west,11SN02,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,west,11SN03,95,0,5,100,ekwon,NA
nome,2012,2012-05-17,west,11SN04,40,0,60,100,ekwon,NA
nome,2012,2012-05-19,central,11SN05,85,5,5,95,ekwon,NA
nome,2012,2012-05-19,central,11SN06,50,0,0,50,ekwon,NA
nome,2012,2012-05-19,central,11SN07,75,10,10,95,ekwon,NA
nome,2012,2012-05-19,central,11SN09,70,0,30,100,ekwon,NA
nome,2012,2012-05-19,central,11SN10,80,15,15,110,ekwon,NA
nome,2012,2012-05-19,central,11SN11,5,0,0,5,ekwon,NA
nome,2012,2012-05-19,east,11SN13,5,0,0,5,ekwon,NA
nome,2012,2012-05-19,east,11SN15,40,30,30,100,ekwon,NA
nome,2012,2012-05-19,east,11SN16,90,5,5,100,ekwon,NA
nome,2012,2012-05-19,east,11SN17,15,0,85,100,ekwon,NA
nome,2012,2012-05-19,east,11SN18,15,0,0,15,ekwon,NA
nome,2012,2012-05-19,west,11SN01,90,5,5,100,ekwon,NA
nome,2012,2012-05-19,west,11SN02,60,10,10,80,ekwon,NA
nome,2012,2012-05-19,west,11SN03,90,5,5,100,ekwon,NA
nome,2012,2012-05-19,west,11SN04,40,0,60,100,ekwon,NA
nome,2012,2012-05-21,central,11SN07,30,30,30,90,ekwon,NA
nome,2012,2012-05-21,central,11SN09,60,0,40,100,ekwon,NA
nome,2012,2012-05-21,east,11SN13,5,0,0,5,ekwon,NA
nome,2012,2012-05-21,east,11SN15,40,30,30,100,ekwon,NA
nome,2012,2012-05-21,east,11SN16,90,5,5,100,ekwon,NA
nome,2012,2012-05-21,east,11SN17,10,0,90,100,ekwon,NA
nome,2012,2012-05-21,east,11SN18,10,0,0,10,ekwon,NA
nome,2012,2012-05-21,west,11SN01,70,20,20,110,ekwon,NA
nome,2012,2012-05-21,west,11SN02,50,15,15,80,ekwon,NA
nome,2012,2012-05-21,west,11SN03,90,5,5,100,ekwon,NA
nome,2012,2012-05-21,west,11SN04,30,0,70,100,ekwon,NA
nome,2012,2012-05-23,east,11SN15,40,30,30,100,ekwon,NA
nome,2012,2012-05-23,east,11SN17,10,0,90,100,ekwon,NA
nome,2012,2012-05-23,west,11SN04,30,0,70,100,ekwon,NA
nome,2012,2012-05-25,east,11SN15,30,40,40,110,ekwon,NA
nome,2012,2012-05-25,east,11SN16,40,30,30,100,ekwon,NA
nome,2012,2012-05-25,east,11SN17,5,0,95,100,ekwon,NA
nome,2012,2012-05-25,west,11SN01,0,50,50,100,ekwon,NA
nome,2012,2012-05-28,central,11SN05,5,55,55,115,ekwon,NA
nome,2012,2012-05-28,central,11SN06,5,40,40,85,ekwon,NA
nome,2012,2012-05-28,central,11SN08,0,40,40,80,ekwon,NA
nome,2012,2012-05-28,central,11SN11,5,0,0,5,ekwon,NA
nome,2012,2012-05-28,east,11SN14,15,0,85,100,ekwon,NA
nome,2012,2012-05-28,east,11SN17,5,0,95,100,ekwon,NA
nome,2012,2012-05-28,west,11SN01,5,55,55,115,ekwon,NA
nome,2012,2012-05-30,central,11SN05,0,50,50,100,ekwon,NA
nome,2012,2012-05-30,central,11SN06,0,50,50,100,ekwon,NA
nome,2012,2012-05-30,central,11SN07,5,45,45,95,ekwon,NA
nome,2012,2012-05-30,central,11SN08,0,40,40,80,ekwon,NA
nome,2012,2012-05-30,central,11SN11,5,0,0,5,ekwon,NA
nome,2012,2012-05-30,east,11SN14,5,0,95,100,ekwon,NA
nome,2012,2012-05-30,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-06-06,central,11SN06,0,50,50,100,ekwon,NA
nome,2012,2012-06-06,central,11SN08,0,40,40,80,ekwon,NA
nome,2012,2012-06-06,east,11SN14,0,0,100,100,ekwon,NA
nome,2012,2012-06-06,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-06-06,east,11SN18,0,50,50,100,ekwon,NA
nome,2012,2012-06-15,central,11SN06,0,55,55,110,ekwon,NA
nome,2012,2012-06-15,central,11SN08,0,45,45,90,ekwon,NA
nome,2012,2012-06-15,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-06-22,central,11SN06,0,55,55,110,ekwon,NA
nome,2012,2012-06-22,central,11SN08,0,60,60,120,ekwon,NA
nome,2012,2012-06-22,east,11SN12,0,40,40,80,ekwon,NA
nome,2012,2012-06-22,east,11SN14,0,0,100,100,ekwon,NA
nome,2012,2012-06-22,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-06-22,east,11SN18,0,50,50,100,ekwon,NA
nome,2012,2012-06-22,west,11SN04,0,0,100,100,ekwon,NA
nome,2012,2012-06-30,central,11SN06,0,55,55,110,ekwon,NA
nome,2012,2012-06-30,central,11SN08,0,60,60,120,ekwon,NA
nome,2012,2012-06-30,east,11SN12,0,40,40,80,ekwon,NA
nome,2012,2012-06-30,east,11SN14,0,0,100,100,ekwon,NA
nome,2012,2012-06-30,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-06-30,east,11SN18,0,55,55,110,ekwon,NA
nome,2012,2012-06-30,west,11SN04,0,0,100,100,ekwon,NA
nome,2012,2012-07-06,central,11SN06,0,60,60,120,ekwon,NA
nome,2012,2012-07-06,central,11SN08,0,60,60,120,ekwon,NA
nome,2012,2012-07-06,east,11SN12,0,40,40,80,ekwon,NA
nome,2012,2012-07-06,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-07-06,west,11SN04,0,0,100,100,ekwon,NA
nome,2012,2012-07-13,central,11SN08,0,60,60,120,ekwon,NA
nome,2012,2012-07-13,east,11SN17,0,0,100,100,ekwon,NA
nome,2012,2012-07-13,west,11SN04,0,0,100,100,ekwon,NA
nome,2013,2013-05-21,central,13SN05,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN06,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN07,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN08,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN09,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN10,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,central,13SN11,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN12,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN13,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN14,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN15,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN16,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN17,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN18,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN19,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,east,13SN20,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,west,13SN01,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,west,13SN02,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,west,13SN03,100,0,0,100,ebkwon,NA
nome,2013,2013-05-21,west,13SN04,100,0,0,100,ebkwon,NA
nome,2013,2013-05-26,central,13SN09,0,50,50,100,ebkwon,NA
nome,2013,2013-05-26,east,13SN15,0,50,50,100,ebkwon,NA
nome,2013,2013-05-26,east,13SN16,0,50,50,100,ebkwon,NA
nome,2013,2013-05-26,west,13SN01,5,40,40,85,ebkwon,NA
nome,2013,2013-05-26,west,13SN04,30,0,70,100,ebkwon,NA
nome,2013,2013-05-28,central,13SN05,0,50,50,100,ebkwon,NA
nome,2013,2013-05-28,central,13SN09,0,50,50,100,ebkwon,NA
nome,2013,2013-05-28,east,13SN16,0,50,50,100,ebkwon,NA
nome,2013,2013-05-28,west,13SN04,15,0,85,100,ebkwon,NA
nome,2013,2013-05-31,west,13SN02,0,50,50,100,ebkwon,NA
nome,2013,2013-06-16,central,13SN08,0,55,55,110,ebkwon,NA
nome,2013,2013-06-16,central,13SN10,0,0,100,100,ebkwon,NA
nome,2013,2013-06-16,east,13SN12,0,40,40,80,ebkwon,NA
nome,2013,2013-06-16,east,13SN15,0,0,100,100,ebkwon,NA
nome,2013,2013-06-16,east,13SN18,0,60,60,120,ebkwon,NA
nome,2013,2013-06-16,west,13SN02,0,50,50,100,ebkwon,NA
nome,2013,2013-06-23,central,13SN08,0,50,50,100,ebkwon,NA
nome,2013,2013-06-23,east,13SN12,0,50,50,100,ebkwon,NA
nome,2013,2013-06-23,east,13SN15,0,0,100,100,ebkwon,NA
nome,2013,2013-06-23,east,13SN18,0,60,60,120,ebkwon,NA
nome,2013,2013-06-23,west,13SN02,0,50,50,100,ebkwon,NA
nome,2013,2013-07-02,central,13SN08,0,50,50,100,ebkwon,NA
nome,2013,2013-07-02,east,13SN12,0,45,45,90,ebkwon,NA
nome,2013,2013-07-02,east,13SN15,0,0,100,100,ebkwon,NA
nome,2013,2013-07-02,east,13SN18,0,55,55,110,ebkwon,NA
nome,2013,2013-07-02,west,13SN02,0,45,45,90,ebkwon,NA
prba,2011,2011-06-03,1,1,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,1,11,5,45,45,95,not recorded,NA
prba,2011,2011-06-03,1,17,10,55,55,120,not recorded,NA
prba,2011,2011-06-03,1,19,0,45,45,90,not recorded,NA
prba,2011,2011-06-03,1,2,10,40,40,90,not recorded,NA
prba,2011,2011-06-03,1,23,0,40,40,80,not recorded,NA
prba,2011,2011-06-03,1,25,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,1,26,0,40,40,80,not recorded,NA
prba,2011,2011-06-03,1,29,10,0,90,100,not recorded,NA
prba,2011,2011-06-03,1,3,5,40,40,85,not recorded,NA
prba,2011,2011-06-03,1,30,5,0,95,100,not recorded,NA
prba,2011,2011-06-03,1,31,0,0,100,100,not recorded,NA
prba,2011,2011-06-03,1,32,5,0,95,100,not recorded,NA
prba,2011,2011-06-03,1,33,10,0,90,100,not recorded,NA
prba,2011,2011-06-03,1,35,5,0,95,100,not recorded,NA
prba,2011,2011-06-03,10,12,40,25,25,90,not recorded,NA
prba,2011,2011-06-03,10,28,0,55,55,110,not recorded,NA
prba,2011,2011-06-03,10,3,30,45,45,120,not recorded,NA
prba,2011,2011-06-03,10,37,10,0,90,100,not recorded,NA
prba,2011,2011-06-03,10,5,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,10,8,70,15,15,100,not recorded,NA
prba,2011,2011-06-03,2,1,0,40,40,80,not recorded,NA
prba,2011,2011-06-03,2,13,5,45,45,95,not recorded,NA
prba,2011,2011-06-03,2,14,60,15,15,90,not recorded,NA
prba,2011,2011-06-03,2,17,5,55,55,115,not recorded,NA
prba,2011,2011-06-03,2,32,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,2,35,0,40,40,80,not recorded,NA
prba,2011,2011-06-03,2,37,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,2,39,0,40,40,80,not recorded,NA
prba,2011,2011-06-03,2,40,0,60,60,120,not recorded,NA
prba,2011,2011-06-03,2,9,0,0,100,100,not recorded,NA
prba,2011,2011-06-03,9,1,50,35,35,120,not recorded,NA
prba,2011,2011-06-03,9,11,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,9,12,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,9,13,60,30,30,120,not recorded,NA
prba,2011,2011-06-03,9,15,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,9,17,30,45,45,120,not recorded,NA
prba,2011,2011-06-03,9,3,0,50,50,100,not recorded,NA
prba,2011,2011-06-03,9,33,15,45,45,105,not recorded,NA
prba,2011,2011-06-03,9,35,40,20,20,80,not recorded,NA
prba,2011,2011-06-03,9,38,30,45,45,120,not recorded,NA
prba,2011,2011-06-03,9,5,0,50,50,100,not recorded,NA
prba,2011,2011-06-04,11,10,25,35,35,95,not recorded,NA
prba,2011,2011-06-04,11,14,50,25,25,100,not recorded,NA
prba,2011,2011-06-04,11,15,45,0,55,100,not recorded,NA
prba,2011,2011-06-04,11,17,35,0,65,100,not recorded,NA
prba,2011,2011-06-04,11,19,0,50,50,100,not recorded,NA
prba,2011,2011-06-04,11,2,30,35,35,100,not recorded,NA
prba,2011,2011-06-04,11,20,30,45,45,120,not recorded,NA
prba,2011,2011-06-04,11,21,30,45,45,120,not recorded,NA
prba,2011,2011-06-04,11,22,50,35,35,120,not recorded,NA
prba,2011,2011-06-04,11,24,25,40,40,105,not recorded,NA
prba,2011,2011-06-04,11,25,20,40,40,100,not recorded,NA
prba,2011,2011-06-04,11,26,15,45,45,105,not recorded,NA
prba,2011,2011-06-04,11,27,25,35,35,95,not recorded,NA
prba,2011,2011-06-04,11,28,0,50,50,100,not recorded,NA
prba,2011,2011-06-04,11,30,5,45,45,95,not recorded,NA
prba,2011,2011-06-04,11,31,25,40,40,105,not recorded,NA
prba,2011,2011-06-04,11,32,25,30,30,85,not recorded,NA
prba,2011,2011-06-04,11,35,30,40,40,110,not recorded,NA
prba,2011,2011-06-04,11,37,0,50,50,100,not recorded,NA
prba,2011,2011-06-04,11,39,15,35,35,85,not recorded,NA
prba,2011,2011-06-04,11,4,65,20,20,105,not recorded,NA
prba,2011,2011-06-04,11,40,5,55,55,115,not recorded,NA
prba,2011,2011-06-04,11,6,85,5,5,95,not recorded,NA
prba,2011,2011-06-04,11,8,60,20,20,100,not recorded,NA
prba,2011,2011-06-04,12,1,0,50,50,100,not recorded,NA
prba,2011,2011-06-04,12,10,70,0,30,100,not recorded,NA
prba,2011,2011-06-04,12,11,40,0,60,100,not recorded,NA
prba,2011,2011-06-04,12,12,60,0,40,100,not recorded,NA
prba,2011,2011-06-04,12,13,20,30,30,80,not recorded,NA
prba,2011,2011-06-04,12,14,20,30,30,80,not recorded,NA
prba,2011,2011-06-04,12,16,20,40,40,100,not recorded,NA
prba,2011,2011-06-04,12,18,10,40,40,90,not recorded,NA
prba,2011,2011-06-04,12,2,0,50,50,100,not recorded,NA
